time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-04-01T06:56:07.630Z,40.405,-127.182,10,3.4,ml,26,253.7,,1.24,us,usp000jh3a,2017-01-27T11:41:10.032Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,nc
2012-03-28T05:42:24.840Z,43.608,-127.524,10,4.4,mb,195,157.9,,1.08,us,usp000jgwj,2015-03-24T01:27:50.872Z,"off the coast of Oregon",earthquake,,,,39,reviewed,us,us
2012-03-06T07:45:41.130Z,44.134,-129.452,10,4,mb,77,201.9,,1.39,us,usp000jfv3,2014-11-07T01:47:11.974Z,"off the coast of Oregon",earthquake,,,,27,reviewed,us,us
2012-03-06T07:13:25.930Z,44.13,-129.4,10,4.4,mb,159,97.7,,1.27,us,usp000jfv2,2014-11-07T01:47:11.962Z,"off the coast of Oregon",earthquake,,,,60,reviewed,us,us
2012-03-05T19:00:55.190Z,44.163,-129.368,10,4.1,mb,62,203,,1.42,us,usp000jfue,2014-11-07T01:47:11.799Z,"off the coast of Oregon",earthquake,,,,18,reviewed,us,us
2012-02-25T03:52:20.120Z,43.974,-128.468,10,4.2,mb,48,191.6,,1.41,us,usp000jfbp,2014-11-07T01:47:04.129Z,"off the coast of Oregon",earthquake,,,,14,reviewed,us,us
2012-02-23T15:49:18.440Z,44.171,-128.248,10,3.4,ml,30,181.2,,1.15,us,usp000jf98,2014-11-07T01:47:03.650Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2012-02-20T12:13:54.550Z,43.592,-127.463,10,3.4,ml,52,209.3,,0.76,us,usp000jf52,2014-11-07T01:47:02.691Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2012-02-15T03:31:20.610Z,43.625,-127.518,11,5.8,mww,491,80.2,,1.12,us,usp000jeyq,2015-06-30T16:59:03.938Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2012-02-04T19:08:14.740Z,42.845,-127.997,10,2.6,md,17,287.2,,1.39,us,usp000jeg6,2016-07-22T18:07:46.900Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,sea
2012-02-02T01:00:48.480Z,44.216,-128.417,10,4,mb,26,260.2,,1.21,us,usp000je9b,2014-11-07T01:46:55.651Z,"off the coast of Oregon",earthquake,,,,19,reviewed,us,us
2012-01-08T12:42:33.400Z,40.2136667,-127.1765,23.092,3.21,ml,5,353,2.184,0.25,nc,nc71708350,2017-01-26T19:46:33.455Z,"off the coast of Northern California",earthquake,14.15,31.61,0.125,4,reviewed,nc,nc
2012-01-05T11:41:06.500Z,41.032,-127.178,5,3.2,md,50,205.4,,,us,usp000jd2r,2017-01-26T19:04:13.596Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2011-12-20T16:06:45.840Z,44.14,-128.765,10,4.1,mb,79,191.8,,1.23,us,usp000jcek,2015-03-24T01:24:06.358Z,"off the coast of Oregon",earthquake,,,,16,reviewed,us,us
2011-12-04T15:56:45.490Z,42.776,-127.838,10,3.5,ml,62,247,,0.94,us,usp000jbts,2014-11-07T01:46:31.024Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-12-03T05:12:49.470Z,44.082,-128.743,10,3.5,ml,33,242,,1.02,us,usp000jbrx,2014-11-07T01:46:30.346Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-11-22T01:02:22.090Z,42.165,-127.078,10,4.1,mb,34,203.9,,1.31,us,usp000jb84,2014-11-07T01:46:23.659Z,"off the coast of Oregon",earthquake,,,,7,reviewed,us,us
2011-10-15T11:28:06.370Z,44.043,-128.32,10,4.1,mb,24,221.2,,1,us,usp000j9cg,2014-11-07T01:46:06.881Z,"off the coast of Oregon",earthquake,,,,5,reviewed,us,us
2011-10-13T04:14:00.510Z,43.462,-127.135,20.6,5.6,mwc,471,43.1,,1.09,us,usp000j99k,2015-05-13T18:54:01.000Z,"off the coast of Oregon",earthquake,,5.2,,,reviewed,us,gcmt
2011-09-18T14:38:08.960Z,40.642,-127.29,10,2.8,ml,14,279,,1.09,us,usp000j88h,2014-11-07T01:45:55.175Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2011-09-14T00:13:44.620Z,40.5583333,-127.3873333,23.307,3.42,md,11,317,2.369,0.28,nc,nc71646141,2017-01-25T05:48:07.401Z,"off the coast of Northern California",earthquake,3.23,31.61,0.21,19,reviewed,nc,nc
2011-09-10T16:58:53.490Z,43.559,-127.23,10,3.5,ml,57,191.8,,1.3,us,usp000j7w2,2014-11-07T01:45:52.542Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-09-01T02:06:23.340Z,43.558,-127.27,10,4.8,mwc,47,205,,1.48,us,usp000j7bq,2014-11-07T01:45:46.883Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2011-09-01T02:03:21.970Z,43.295,-127.63,10,2.9,ml,17,287.4,,0.49,us,usp000j7bp,2014-11-07T01:45:46.865Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-09-01T01:48:44.210Z,43.41,-127.475,10,2.9,ml,15,289.2,,0.46,us,usp000j7bn,2014-11-07T01:45:46.846Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-08-30T04:16:05.380Z,43.53,-128.417,10,2.7,ml,7,291.5,,,us,usp000j78d,2014-11-07T01:45:44.618Z,"off the coast of Oregon",earthquake,,,,,reviewed,sea,us
2011-08-28T13:04:22.310Z,43.62,-128.043,10,3.2,ml,30,241.6,,0.83,us,usp000j75z,2014-11-07T01:45:44.311Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-08-28T02:20:13.190Z,41.8121667,-127.0565,20.82,3.42,md,16,295,2.144,0.27,nc,nc71628745,2017-01-25T03:04:19.830Z,"off the coast of Northern California",earthquake,7.92,12.79,0.203,36,reviewed,nc,nc
2011-08-27T19:13:25.240Z,43.535,-127.254,10,2.6,ml,25,283.4,,1.57,us,usp000j74t,2014-11-07T01:45:43.974Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-08-05T15:10:03.930Z,44.13,-128.909,10,4.8,mwc,161,170.9,,1.31,us,usp000j60r,2015-03-24T01:19:36.840Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2011-08-03T23:08:33.280Z,44.06,-128.988,10,2.8,ml,18,207.6,,0.95,us,usp000j5xr,2014-11-07T01:45:33.554Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-07-28T13:01:05.920Z,43.117,-128.011,10,2.6,ml,11,311.4,,0.24,us,usp000j5m1,2014-11-07T01:45:27.508Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-07-10T05:34:33.220Z,44.111,-128.583,10,4.1,mb,83,176.7,,1.11,us,usp000j4he,2015-03-24T02:40:38.989Z,"off the coast of Oregon",earthquake,,,,32,reviewed,us,us
2011-06-23T10:37:06.400Z,43.457,-128.587,10,3.6,ml,15,298.8,,0.49,us,usp000j3kz,2014-11-07T01:45:09.344Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-06-21T14:04:16.170Z,44.167,-128.955,10,3.8,mb,37,210.9,,1.19,us,usp000j3h8,2014-11-07T01:45:08.686Z,"off the coast of Oregon",earthquake,,,,6,reviewed,us,us
2011-05-22T07:21:38.190Z,43.525,-127.034,10,4.9,mwc,214,161.4,,1.19,us,usp000j20v,2015-03-24T02:21:08.357Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2011-05-19T03:14:20.820Z,44.598,-129.427,10,2.9,ml,9,292.6,,0.76,us,usp000j1tq,2014-11-07T01:44:52.344Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-05-04T15:44:49.340Z,40.403,-127.254,10,3,ml,16,263.3,,0.93,us,usp000j0zw,2017-01-24T10:54:13.206Z,"off the coast of Northern California",earthquake,,0,,,reviewed,us,us
2011-04-23T16:23:11.100Z,43.763,-128.012,10,4.2,mb,48,182.2,,1.21,us,usp000j0f9,2014-11-07T01:44:37.025Z,"off the coast of Oregon",earthquake,,,,7,reviewed,us,us
2011-03-08T13:13:16.580Z,43.528,-127.298,10,2.5,ml,13,292,,0.5,us,usp000hvgw,2014-11-07T01:43:53.048Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-03-08T07:29:52.830Z,44.165,-129.472,10,4.6,mb,225,190.6,,1.14,us,usp000hvgh,2015-03-24T01:15:24.829Z,"off the coast of Oregon",earthquake,,,,94,reviewed,us,us
2011-03-08T07:19:32.550Z,44.303,-129.319,10,4.4,mb,177,180.3,,1.11,us,usp000hvgg,2014-11-07T01:43:52.966Z,"off the coast of Oregon",earthquake,,,,69,reviewed,us,us
2011-03-08T01:26:58.190Z,44.318,-129.446,10,5.1,mwc,324,163.2,,1.26,us,usp000hvg9,2015-03-24T01:15:23.423Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2011-03-07T15:59:23.560Z,44.35,-129.456,10,4,mb,44,200.2,,1.15,us,usp000hvfw,2014-11-07T01:43:52.869Z,"off the coast of Oregon",earthquake,,,,6,reviewed,us,us
2011-03-07T02:22:02.060Z,44.362,-129.159,10,3.9,mb,63,199.7,,0.99,us,usp000hvf8,2014-11-07T01:43:52.751Z,"off the coast of Oregon",earthquake,,,,4,reviewed,us,us
2011-03-06T22:23:15.580Z,44.289,-129.432,10,5,mwc,148,163.2,,1.03,us,usp000hvf2,2014-11-07T01:43:52.643Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2011-03-06T21:35:47.420Z,44.373,-129.376,10,5,mwc,242,183.1,,1.03,us,usp000hvf1,2014-11-07T01:43:52.624Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2011-03-01T20:01:22.930Z,43.49,-127.3,10,3.4,ml,23,220.3,,0.88,us,usp000hv7x,2014-11-07T01:43:50.334Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-02-28T06:28:36.300Z,44.357,-129.343,10,3.4,ml,13,222.7,,0.92,us,usp000hv5u,2014-11-07T01:43:44.810Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-02-21T16:59:55.000Z,41.175,-127.136,5,3.1,md,16,195.2,,,us,usp000huv9,2017-01-24T01:04:33.352Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2011-02-17T17:35:37.660Z,44.541,-129.681,10,4.3,mb,41,203.1,,0.95,us,usp000hunb,2014-11-07T01:43:40.875Z,"off the coast of Oregon",earthquake,,,,4,reviewed,us,us
2011-02-15T01:23:40.880Z,43.38,-127.468,10,3,ml,9,289.5,,0.53,us,usp000huhv,2014-11-07T01:43:40.359Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-02-14T22:48:42.290Z,44.413,-129.506,10,4.4,mb,39,203.3,,1.14,us,usp000huhn,2014-11-07T01:43:40.320Z,"off the coast of Oregon",earthquake,,,,9,reviewed,us,us
2011-02-13T22:34:41.430Z,44.273,-129.533,10,4.1,mb,21,205.8,,1.27,us,usp000hufw,2014-11-07T01:43:40.047Z,"off the coast of Oregon",earthquake,,,,13,reviewed,us,us
2011-02-13T17:49:22.360Z,44.361,-129.183,10,3.5,ml,29,202.8,,1.14,us,usp000huff,2014-11-07T01:43:39.967Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-02-12T22:35:52.070Z,44.371,-129.212,10,3.5,mb,15,257.8,,0.85,us,usp000huef,2014-11-07T01:43:39.779Z,"off the coast of Oregon",earthquake,,,,1,reviewed,us,us
2011-02-08T22:02:01.870Z,43.541,-127.313,10,5.4,mwc,285,90.7,,1.21,us,usp000hu8d,2015-03-24T02:07:39.625Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2011-02-08T07:44:36.820Z,43.719,-127.731,10,4.8,mwc,227,158.4,,1.25,us,usp000hu7s,2015-03-24T02:12:56.311Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2011-01-27T13:02:38.880Z,43.789,-127.731,10,4,mb,52,200.9,,1.23,us,usp000htqa,2014-11-07T01:43:30.470Z,"off the coast of Oregon",earthquake,,,,3,reviewed,us,us
2010-11-27T21:02:54.020Z,40.876,-127.319,10,4.2,mb,45,196.5,,1.02,us,usp000hq7m,2017-01-23T08:19:31.848Z,"off the coast of Northern California",earthquake,,,,5,reviewed,us,us
2010-11-25T02:04:37.510Z,43.895,-128.342,10,4.6,mb,127,187.2,,1.24,us,usp000hq2p,2015-03-24T01:13:32.703Z,"off the coast of Oregon",earthquake,,,,38,reviewed,us,us
2010-11-21T23:46:35.050Z,43.571,-127.23,10,5,mwc,94,189.7,,1.17,us,usp000hpyc,2016-11-10T02:36:30.855Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2010-10-13T10:50:23.890Z,41.936,-127.038,10,4.8,mwc,113,128.8,,1.24,us,usp000hn20,2017-01-23T03:15:30.400Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,gcmt
2010-10-02T07:51:52.970Z,44.614,-129.827,10,4.8,mwc,132,192.5,,1.18,us,usp000hmfz,2016-11-10T02:34:04.710Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2010-09-30T04:18:52.890Z,44.184,-129.597,10,3.1,ml,11,295.7,,0.44,us,usp000hmcq,2014-11-07T01:42:32.097Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-09-24T04:24:23.790Z,43.478,-127.038,10,3.7,mb,75,201.4,,1,us,usp000hm40,2014-11-07T01:42:30.420Z,"off the coast of Oregon",earthquake,,,,6,reviewed,us,us
2010-09-20T04:05:06.930Z,44.665,-130.104,10,4.8,mwc,111,112.5,,1.34,us,usp000hkz4,2016-11-10T02:33:24.040Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2010-09-08T13:42:50.400Z,43.521,-127.897,10,2.7,ml,19,283.2,,0.68,us,usp000hkf1,2014-11-07T01:42:25.457Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-09-02T16:19:11.640Z,44.344,-129.923,10,3.5,ml,37,278.7,,0.86,us,usp000hk2e,2014-11-07T01:42:22.113Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-08-26T06:21:11.650Z,44.181,-129.162,10,3.9,mb,63,212.5,,1.34,us,usp000hjsm,2014-11-07T01:42:17.994Z,"off the coast of Oregon",earthquake,,,,10,reviewed,us,us
2010-08-21T02:01:45.680Z,43.474,-127.215,10,3.7,mb,57,211.2,,1.01,us,usp000hjhu,2014-11-07T01:42:16.409Z,"off the coast of Oregon",earthquake,,,,8,reviewed,us,us
2010-08-17T02:15:18.340Z,40.57,-127.202,10,2.8,ml,21,263.4,,1.15,us,usp000hjat,2017-01-22T20:51:58.193Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2010-08-11T10:44:17.840Z,39.9696667,-127.1401667,21.31,3.15,ml,11,349,2.189,0.29,nc,nc71444841,2017-11-07T22:31:40.666Z,"253km WSW of Ferndale, California",earthquake,10.63,31.61,0.198,6,reviewed,nc,nc
2010-08-09T21:01:01.620Z,43.248,-127.928,10,3,ml,45,252.2,,0.91,us,usp000hhty,2014-11-07T01:42:12.457Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-07-11T02:16:18.700Z,43.282,-127.028,10,3.6,mb,56,211.7,,1.03,us,usp000hf4q,2014-11-07T01:41:52.134Z,"off the coast of Oregon",earthquake,,,,6,reviewed,us,us
2010-07-04T00:51:51.310Z,43.024,-127.086,10,2.5,ml,10,276.1,,0.77,us,usp000heve,2016-07-22T17:09:06.830Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-06-20T11:47:35.760Z,43.374,-127.37,10,3,ml,30,272.1,,0.7,us,usp000heaa,2014-11-07T01:41:43.230Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-06-18T02:23:00.210Z,43.849,-129.139,10,4,mb,31,220.8,,0.91,us,usp000he7q,2014-11-07T01:41:42.536Z,"off the coast of Oregon",earthquake,,,,4,reviewed,us,us
2010-06-09T06:51:57.220Z,43.188,-127.244,10,2.9,ml,15,272.6,,0.8,us,usp000hdrq,2014-11-07T01:41:39.513Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-06-09T05:42:50.540Z,44.087,-129.138,10,4.4,mb,118,189,,1.39,us,usp000hdrk,2014-11-07T01:41:39.493Z,"off the coast of Oregon",earthquake,,,,23,reviewed,us,us
2010-06-04T08:44:36.600Z,43.253,-127.162,10,3.2,ml,27,271,,0.79,us,usp000hdju,2014-11-07T01:41:38.520Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-05-22T21:40:08.640Z,44.109,-129.039,10,2.8,ml,16,218.9,,1.34,us,usp000hd2f,2014-11-07T01:41:31.522Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-05-09T12:28:04.380Z,40.377,-127.302,10,2.7,ml,12,287.9,,0.8,us,usp000hchz,2017-01-22T08:48:35.965Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2010-05-08T04:59:14.720Z,44.512,-129.258,10,3.9,mb,58,212.8,,1.12,us,usp000hcfz,2014-11-07T01:41:27.958Z,"off the coast of Oregon",earthquake,,,,13,reviewed,us,us
2010-05-07T20:02:18.840Z,44.416,-129.481,10,5,mwc,158,162.8,,1.41,us,usp000hcff,2016-11-10T02:27:58.756Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2010-05-07T19:42:40.680Z,44.443,-129.064,10,2.8,ml,20,222.1,,1.36,us,usp000hcfe,2014-11-07T01:41:27.803Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-05-07T19:16:11.430Z,44.369,-129.269,10,3.7,mb,40,192.2,,1.63,us,usp000hcfd,2014-11-07T01:41:27.765Z,"off the coast of Oregon",earthquake,,,,3,reviewed,us,us
2010-05-07T19:03:30.830Z,44.505,-129.6,10,4.3,mb,118,90.3,,1.25,us,usp000hcfc,2014-11-07T01:41:27.756Z,"off the coast of Oregon",earthquake,,,,20,reviewed,us,us
2010-05-07T18:55:09.650Z,44.488,-129.465,10,4.1,mb,29,202.7,,1.49,us,usp000hcfb,2014-11-07T01:41:27.753Z,"off the coast of Oregon",earthquake,,,,2,reviewed,us,us
2010-05-07T18:53:36.710Z,44.731,-128.935,10,3.2,ml,18,263.3,,1.27,us,usp000hcfa,2014-11-07T01:41:27.751Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-05-07T18:50:59.690Z,44.399,-129.6,10,4.2,mb,101,189.2,,1.49,us,usp000hcf9,2014-11-07T01:41:27.743Z,"off the coast of Oregon",earthquake,,,,7,reviewed,us,us
2010-05-07T18:48:36.450Z,44.413,-129.201,10,3.9,mb,59,203.6,,1.23,us,usp000hcf7,2014-11-07T01:41:27.736Z,"off the coast of Oregon",earthquake,,,,2,reviewed,us,us
2010-05-07T18:43:07.300Z,44.409,-129.551,10,4.5,mb,131,166.4,,1.53,us,usp000hcf6,2014-11-07T01:41:27.725Z,"off the coast of Oregon",earthquake,,,,41,reviewed,us,us
2010-05-07T18:41:54.300Z,44.403,-129.523,10,5.1,mwc,168,125.4,,1.37,us,usp000hcf5,2016-11-10T02:27:58.250Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2010-05-07T18:23:41.140Z,44.47,-128.958,10,2.7,ml,18,205.9,,1.42,us,usp000hcf2,2014-11-07T01:41:27.704Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-05-07T17:46:13.940Z,44.362,-129.467,10,5.5,mwb,284,104.1,,1.24,us,usp000hcf0,2016-11-10T02:27:57.742Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-05-03T17:49:37.430Z,40.455,-127.054,20,3.4,ml,26,246.4,,,us,usp000hc9c,2017-01-22T08:09:16.707Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2010-05-02T00:24:24.100Z,42.744,-127.668,10,2.5,ml,12,313.5,,0.38,us,usp000hc6c,2014-11-07T01:41:24.965Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-04-17T04:22:13.020Z,40.392,-127.205,10,4.5,mb,125,136.1,,1.1,us,usp000hbhd,2017-01-22T06:14:31.227Z,"off the coast of Northern California",earthquake,,,,48,reviewed,us,us
2010-04-09T01:27:08.500Z,44.239,-128.998,10,4.2,mb,73,199.3,,1.11,us,usp000hb0u,2014-11-07T01:41:14.105Z,"off the coast of Oregon",earthquake,,,,23,reviewed,us,us
2010-03-23T14:12:14.500Z,43.324,-127.614,10,3.1,ml,25,275.1,,0.77,us,usp000h9wm,2014-11-07T01:41:05.030Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-03-22T21:49:16.760Z,44.383,-128.983,10,3.3,ml,21,256.8,,1.2,us,usp000h9vk,2014-11-07T01:41:04.507Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-03-21T01:36:04.690Z,43.403,-127.352,10,2.8,ml,17,259.4,,0.5,us,usp000h9s7,2014-11-07T01:41:03.970Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-03-21T01:17:44.960Z,43.651,-127.27,10,3,ml,17,202.5,,1.31,us,usp000h9s6,2014-11-07T01:41:03.968Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-03-20T12:46:22.750Z,44.354,-129.244,10,3.6,mb,33,222.5,,1.28,us,usp000h9r7,2014-11-07T01:41:03.662Z,"off the coast of Oregon",earthquake,,,,1,reviewed,us,us
2010-03-18T07:16:24.980Z,44.189,-129.313,10,4.1,mb,57,198.7,,1.2,us,usp000h9m9,2015-03-24T02:41:51.560Z,"off the coast of Oregon",earthquake,,,,7,reviewed,us,us
2010-03-15T12:37:49.980Z,44.207,-129.385,10,4.8,mb,147,186.8,,1.27,us,usp000h9ep,2015-03-24T01:06:26.775Z,"off the coast of Oregon",earthquake,,,,21,reviewed,us,us
2010-03-14T22:51:26.980Z,44.405,-129.103,10,4.3,mb,39,217.5,,0.91,us,usp000h9dr,2014-11-07T01:41:01.723Z,"off the coast of Oregon",earthquake,,,,9,reviewed,us,us
2010-03-14T09:45:23.710Z,43.976,-129.715,10,3.1,ml,20,297.5,,0.54,us,usp000h9cq,2014-11-07T01:41:00.120Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-03-13T05:50:48.050Z,44.179,-129.326,10,4,mb,21,195.7,,1.14,us,usp000h9a1,2014-11-07T01:40:59.578Z,"off the coast of Oregon",earthquake,,,,3,reviewed,us,us
2010-03-13T05:20:16.030Z,44.249,-129.457,10,4.2,mb,126,176.2,,1.14,us,usp000h99z,2015-03-24T01:06:07.934Z,"off the coast of Oregon",earthquake,,,,29,reviewed,us,us
2010-03-13T04:53:39.910Z,44.218,-129.355,10,5,mwc,247,104.2,,0.95,us,usp000h99x,2016-11-10T02:25:42.043Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2010-03-12T20:31:21.430Z,44.255,-129.332,10,4.3,mb,79,192.5,,1.33,us,usp000h99a,2014-11-07T01:40:59.381Z,"off the coast of Oregon",earthquake,,,,13,reviewed,us,us
2010-03-12T18:29:57.200Z,44.379,-129.376,10,4.2,mb,68,192.5,,1.05,us,usp000h994,2014-11-07T01:40:59.323Z,"off the coast of Oregon",earthquake,,,,11,reviewed,us,us
2010-03-12T03:54:57.480Z,44.391,-129.231,10,4.1,mb,45,200.6,,0.94,us,usp000h970,2014-11-07T01:40:58.994Z,"off the coast of Oregon",earthquake,,,,11,reviewed,us,us
2010-03-09T09:52:09.080Z,44.265,-129.083,10,3.7,mb,29,218.2,,1.08,us,usp000h90b,2014-11-07T01:40:57.819Z,"off the coast of Oregon",earthquake,,,,1,reviewed,us,us
2010-03-06T02:23:12.360Z,40.6886667,-127.0021667,6.172,2.96,md,17,303,2.039,0.14,nc,nc71359280,2017-01-22T00:51:08.439Z,"off the coast of Northern California",earthquake,8.12,7.76,0.157,19,reviewed,nc,nc
2010-02-16T22:50:17.520Z,40.329,-127.342,10,2.9,ml,13,284.5,,0.98,us,usp000h7ch,2017-01-21T22:32:29.916Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2010-02-13T00:38:19.340Z,43.974,-127.679,10,4.4,mb,74,250.1,,1.23,us,usp000h781,2015-03-24T01:04:13.803Z,"off the coast of Oregon",earthquake,,,,13,reviewed,us,us
2010-01-31T02:50:36.530Z,43.385,-127.422,10,2.8,ml,22,225.7,,0.85,us,usp000h6td,2014-11-07T01:40:35.505Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-01-09T14:19:17.620Z,44.055,-128.954,10,4,mb,55,203.4,,1.1,us,usp000h5w8,2014-11-07T01:40:26.050Z,"off the coast of Oregon",earthquake,,,,5,reviewed,us,us
